,long,lat,group,order,region,subregion,num_plants
8510,-121.4097519,40.12996292,188,8510,california,plumas,11
8511,-121.4154892,40.16434097,188,8511,california,plumas,11
8512,-121.4555969,40.17580032,188,8512,california,plumas,11
8513,-121.478508,40.17580032,188,8513,california,plumas,11
8514,-121.4727859,40.2044487,188,8514,california,plumas,11
8515,-121.4154892,40.22163773,188,8515,california,plumas,11
8516,-121.3639221,40.25601578,188,8516,california,plumas,11
8517,-121.3753815,40.32477188,188,8517,california,plumas,11
8518,-121.3925705,40.35914612,188,8518,california,plumas,11
8519,-121.4555969,40.36487961,188,8519,california,plumas,11
8520,-121.4899673,40.38206482,188,8520,california,plumas,11
8521,-121.4899673,40.4107132,188,8521,california,plumas,11
8522,-121.4957047,40.4336319,188,8522,california,plumas,11
8523,-121.5014267,40.46800995,188,8523,california,plumas,11
8524,-121.3295441,40.47373581,188,8524,california,plumas,11
8525,-121.2550659,40.46800995,188,8525,california,plumas,11
8526,-121.0717163,40.46800995,188,8526,california,plumas,11
8527,-121.0774384,40.2732048,188,8527,california,plumas,11
8528,-120.9743042,40.23309708,188,8528,california,plumas,11
8529,-120.9227448,40.2044487,188,8529,california,plumas,11
8530,-120.8883667,40.21590805,188,8530,california,plumas,11
8531,-120.8826447,40.2502861,188,8531,california,plumas,11
8532,-120.7623215,40.33622742,188,8532,california,plumas,11
8533,-120.65345,40.31330872,188,8533,california,plumas,11
8534,-120.5732346,40.29039001,188,8534,california,plumas,11
8535,-120.3440552,40.12423325,188,8535,california,plumas,11
8536,-120.2752991,40.12423325,188,8536,california,plumas,11
8537,-120.2294693,40.07839966,188,8537,california,plumas,11
8538,-120.1779022,39.9752655,188,8538,california,plumas,11
8539,-120.1148758,39.92369843,188,8539,california,plumas,11
8540,-120.1034088,39.87213516,188,8540,california,plumas,11
8541,-120.1148758,39.77473068,188,8541,california,plumas,11
8542,-120.1435165,39.74608231,188,8542,california,plumas,11
8543,-120.1607056,39.74035263,188,8543,california,plumas,11
8544,-120.1549835,39.71170425,188,8544,california,plumas,11
8545,-120.2122726,39.71170425,188,8545,california,plumas,11
8546,-120.4758377,39.71170425,188,8546,california,plumas,11
8547,-120.4872971,39.69451523,188,8547,california,plumas,11
8548,-120.65345,39.7002449,188,8548,california,plumas,11
8549,-120.682106,39.6773262,188,8549,california,plumas,11
8550,-120.7050171,39.7002449,188,8550,california,plumas,11
8551,-120.7737656,39.7231636,188,8551,california,plumas,11
8552,-120.7852325,39.71170425,188,8552,california,plumas,11
8553,-120.8081512,39.73462296,188,8553,california,plumas,11
8554,-120.8769073,39.78046036,188,8554,california,plumas,11
8555,-120.9341965,39.75754166,188,8555,california,plumas,11
8556,-120.9571152,39.74035263,188,8556,california,plumas,11
8557,-120.9571152,39.67159653,188,8557,california,plumas,11
8558,-120.9857635,39.6544075,188,8558,california,plumas,11
8559,-121.0086823,39.6314888,188,8559,california,plumas,11
8560,-121.0545197,39.6085701,188,8560,california,plumas,11
8562,-116.0755157,33.43209076,189,8562,california,riverside,83
8563,-116.1385422,33.43209076,189,8563,california,riverside,83
8564,-117.0266342,33.43209076,189,8564,california,riverside,83
8565,-117.2500839,33.43209076,189,8565,california,riverside,83
8566,-117.2558136,33.44927597,189,8566,california,riverside,83
8567,-117.3761292,33.4893837,189,8567,california,riverside,83
8568,-117.3646698,33.5123024,189,8568,california,riverside,83
8569,-117.4620819,33.5123024,189,8569,california,riverside,83
8570,-117.5079117,33.5123024,189,8570,california,riverside,83
8571,-117.513649,33.55241013,189,8571,california,riverside,83
8572,-117.4334259,33.66127014,189,8572,california,riverside,83
8573,-117.484993,33.69564819,189,8573,california,riverside,83
8574,-117.513649,33.69564819,189,8574,california,riverside,83
8575,-117.5480194,33.72429657,189,8575,california,riverside,83
8576,-117.5480194,33.75294495,189,8576,california,riverside,83
8577,-117.5709457,33.77013397,189,8577,california,riverside,83
8578,-117.5938644,33.79305267,189,8578,california,riverside,83
8579,-117.6282349,33.79305267,189,8579,california,riverside,83
8580,-117.6396942,33.81023788,189,8580,california,riverside,83
8581,-117.6568832,33.86753464,189,8581,california,riverside,83
8582,-117.6740799,33.88472366,189,8582,california,riverside,83
8583,-117.6683426,33.90191269,189,8583,california,riverside,83
8584,-117.6683426,33.91910172,189,8584,california,riverside,83
8585,-117.6167755,33.92483139,189,8585,california,riverside,83
8586,-117.6167755,33.96493912,189,8586,california,riverside,83
8587,-117.5709457,33.98212814,189,8587,california,riverside,83
8588,-117.5594788,34.03369141,189,8588,california,riverside,83
8589,-117.3875961,34.03942108,189,8589,california,riverside,83
8590,-117.3875961,34.02223587,189,8590,california,riverside,83
8591,-117.2328873,34.02223587,189,8591,california,riverside,83
8592,-117.2271652,34.01077271,189,8592,california,riverside,83
8593,-116.9406815,34.01077271,189,8593,california,riverside,83
8594,-116.9349594,34.03369141,189,8594,california,riverside,83
8595,-116.3276138,34.03369141,189,8595,california,riverside,83
8596,-116.1786499,34.02796555,189,8596,california,riverside,83
8597,-115.3192215,34.03369141,189,8597,california,riverside,83
8598,-115.3192215,34.07952881,189,8598,california,riverside,83
8599,-114.4884262,34.07952881,189,8599,california,riverside,83
8600,-114.4196701,34.07952881,189,8600,california,riverside,83
8601,-114.4483185,34.03942108,189,8601,california,riverside,83
8602,-114.4712372,34.01650238,189,8602,california,riverside,83
8603,-114.4540482,33.99931717,189,8603,california,riverside,83
8604,-114.5170746,33.96493912,189,8604,california,riverside,83
8605,-114.5399933,33.92483139,189,8605,california,riverside,83
8606,-114.5399933,33.78159332,189,8606,california,riverside,83
8607,-114.5228043,33.73002625,189,8607,california,riverside,83
8608,-114.5399933,33.69564819,189,8608,california,riverside,83
8609,-114.5285339,33.63262177,189,8609,california,riverside,83
8610,-114.5571823,33.57532883,189,8610,california,riverside,83
8611,-114.5686417,33.54668045,189,8611,california,riverside,83
8612,-114.6202011,33.52949142,189,8612,california,riverside,83
8613,-114.6087418,33.50084305,189,8613,california,riverside,83
8614,-114.6373901,33.48365402,189,8614,california,riverside,83
8615,-114.6488495,33.45500565,189,8615,california,riverside,83
8616,-114.6889572,33.43209076,189,8616,california,riverside,83
8617,-116.0755157,33.43209076,189,8617,california,riverside,83
8619,-121.0029602,38.29649734,190,8619,california,sacramento,50
8620,-121.065979,38.30223083,190,8620,california,sacramento,50
8621,-121.1461945,38.26785278,190,8621,california,sacramento,50
8622,-121.2149582,38.25065994,190,8622,california,sacramento,50
8623,-121.2722473,38.25639343,190,8623,california,sacramento,50
8624,-121.3066177,38.23920441,190,8624,california,sacramento,50
8625,-121.4040298,38.22774506,190,8625,california,sacramento,50
8626,-121.4326782,38.25639343,190,8626,california,sacramento,50
8627,-121.478508,38.25639343,190,8627,california,sacramento,50
8628,-121.4842453,38.24493408,190,8628,california,sacramento,50
8629,-121.5014267,38.23347473,190,8629,california,sacramento,50
8630,-121.5128937,38.21055603,190,8630,california,sacramento,50
8631,-121.5358124,38.193367,190,8631,california,sacramento,50
8632,-121.5415344,38.1704483,190,8632,california,sacramento,50
8633,-121.5816422,38.12461472,190,8633,california,sacramento,50
8634,-121.5644608,38.10742188,190,8634,california,sacramento,50
8635,-121.5701828,38.09596252,190,8635,california,sacramento,50
8636,-121.6045685,38.10742188,190,8636,california,sacramento,50
8637,-121.6217499,38.09596252,190,8637,california,sacramento,50
8638,-121.6503983,38.09596252,190,8638,california,sacramento,50
8639,-121.679039,38.09596252,190,8639,california,sacramento,50
8640,-121.6847763,38.06158829,190,8640,california,sacramento,50
8641,-121.7077026,38.02720642,190,8641,california,sacramento,50
8642,-121.7420731,38.02148056,190,8642,california,sacramento,50
8643,-121.7936401,38.02148056,190,8643,california,sacramento,50
8644,-121.8280182,38.04439545,190,8644,california,sacramento,50
8645,-121.8337479,38.06158829,190,8645,california,sacramento,50
8646,-121.8108215,38.06158829,190,8646,california,sacramento,50
8647,-121.7879181,38.06158829,190,8647,california,sacramento,50
8648,-121.7649918,38.08450317,190,8648,california,sacramento,50
8649,-121.7306061,38.08450317,190,8649,california,sacramento,50
8650,-121.7134247,38.09596252,190,8650,california,sacramento,50
8651,-121.6847763,38.15325928,190,8651,california,sacramento,50
8652,-121.6160278,38.19909668,190,8652,california,sacramento,50
8653,-121.6045685,38.22774506,190,8653,california,sacramento,50
8654,-121.5988312,38.28504181,190,8654,california,sacramento,50
8655,-121.5931015,38.31368637,190,8655,california,sacramento,50
8656,-121.5759201,38.33660507,190,8656,california,sacramento,50
8657,-121.5300751,38.37098694,190,8657,california,sacramento,50
8658,-121.5128937,38.40536118,190,8658,california,sacramento,50
8659,-121.524353,38.42827988,190,8659,california,sacramento,50
8660,-121.5014267,38.45119858,190,8660,california,sacramento,50
8661,-121.5014267,38.47984314,190,8661,california,sacramento,50
8662,-121.5529938,38.50276184,190,8662,california,sacramento,50
8663,-121.5014267,38.53713989,190,8663,california,sacramento,50
8664,-121.5014267,38.57151794,190,8664,california,sacramento,50
8665,-121.5358124,38.605896,190,8665,california,sacramento,50
8666,-121.5701828,38.64600372,190,8666,california,sacramento,50
8667,-121.6045685,38.64600372,190,8667,california,sacramento,50
8668,-121.6217499,38.6746521,190,8668,california,sacramento,50
8669,-121.6217499,38.6975708,190,8669,california,sacramento,50
8670,-121.6102905,38.7204895,190,8670,california,sacramento,50
8671,-121.5988312,38.73767853,190,8671,california,sacramento,50
8672,-121.478508,38.73194504,190,8672,california,sacramento,50
8673,-121.1519318,38.7204895,190,8673,california,sacramento,50
8674,-121.1461945,38.70329666,190,8674,california,sacramento,50
8675,-121.1290054,38.7204895,190,8675,california,sacramento,50
8676,-121.0373306,38.52568054,190,8676,california,sacramento,50
8677,-121.0201492,38.51422501,190,8677,california,sacramento,50
8678,-121.0029602,38.29649734,190,8678,california,sacramento,50
8680,-120.899826,36.73805237,191,8680,california,san benito,5
8681,-120.8769073,36.70940399,191,8681,california,san benito,5
8682,-120.7164764,36.57762527,191,8682,california,san benito,5
8683,-120.5846939,36.47449493,191,8683,california,san benito,5
8684,-120.5846939,36.32552338,191,8684,california,san benito,5
8685,-120.6649094,36.30833435,191,8685,california,san benito,5
8686,-120.682106,36.29114914,191,8686,california,san benito,5
8687,-120.682106,36.2739563,191,8687,california,san benito,5
8688,-120.7164764,36.29114914,191,8688,california,san benito,5
8689,-120.7393951,36.30260468,191,8689,california,san benito,5
8690,-120.7451248,36.2739563,191,8690,california,san benito,5
8691,-120.7222137,36.25104141,191,8691,california,san benito,5
8692,-120.7050171,36.19947433,191,8692,california,san benito,5
8693,-120.7393951,36.19374084,191,8693,california,san benito,5
8694,-120.9227448,36.3197937,191,8694,california,san benito,5
8695,-120.9341965,36.27968597,191,8695,california,san benito,5
8696,-120.9800415,36.28541565,191,8696,california,san benito,5
8697,-120.9915009,36.25676727,191,8697,california,san benito,5
8698,-121.0430679,36.26249695,191,8698,california,san benito,5
8699,-121.0430679,36.3197937,191,8699,california,san benito,5
8700,-121.1862946,36.44011307,191,8700,california,san benito,5
8701,-121.2378693,36.50886917,191,8701,california,san benito,5
8702,-121.3008957,36.5031395,191,8702,california,san benito,5
8703,-121.2837067,36.54324722,191,8703,california,san benito,5
8704,-121.3238144,36.56616592,191,8704,california,san benito,5
8705,-121.3008957,36.5948143,191,8705,california,san benito,5
8706,-121.3008957,36.617733,191,8706,california,san benito,5
8707,-121.3467255,36.6406517,191,8707,california,san benito,5
8708,-121.4555969,36.67502975,191,8708,california,san benito,5
8709,-121.4727859,36.69794846,191,8709,california,san benito,5
8710,-121.4384003,36.72659302,191,8710,california,san benito,5
8711,-121.4670486,36.73805237,191,8711,california,san benito,5
8712,-121.4727859,36.75524139,191,8712,california,san benito,5
8713,-121.5014267,36.74951172,191,8713,california,san benito,5
8714,-121.5587234,36.8010788,191,8714,california,san benito,5
8715,-121.6332092,36.85264587,191,8715,california,san benito,5
8716,-121.6446686,36.88702393,191,8716,california,san benito,5
8717,-121.6160278,36.91566849,191,8717,california,san benito,5
8718,-121.5988312,36.90421295,191,8718,california,san benito,5
8719,-121.5644608,36.89848328,191,8719,california,san benito,5
8720,-121.5300751,36.92140198,191,8720,california,san benito,5
8721,-121.5014267,36.93858719,191,8721,california,san benito,5
8722,-121.5014267,36.97296524,191,8722,california,san benito,5
8723,-121.4555969,36.98442459,191,8723,california,san benito,5
8724,-121.4097519,36.95005035,191,8724,california,san benito,5
8725,-121.2722473,36.95577621,191,8725,california,san benito,5
8726,-121.2378693,36.95577621,191,8726,california,san benito,5
8727,-121.2264023,36.93858719,191,8727,california,san benito,5
8728,-121.2149582,36.90421295,191,8728,california,san benito,5
8729,-121.1633911,36.90421295,191,8729,california,san benito,5
8730,-121.1519318,36.86410522,191,8730,california,san benito,5
8731,-121.1404648,36.83545685,191,8731,california,san benito,5
8732,-120.9341965,36.74951172,191,8732,california,san benito,5
8733,-120.899826,36.73805237,191,8733,california,san benito,5
8735,-115.6744461,35.83278275,192,8735,california,san bernardino,128
8736,-114.6373901,35.0191803,192,8736,california,san bernardino,128
8737,-114.6316681,34.96188354,192,8737,california,san bernardino,128
8738,-114.6087418,34.88740158,192,8738,california,san bernardino,128
8739,-114.5686417,34.86448288,192,8739,california,san bernardino,128
8740,-114.545723,34.84729385,192,8740,california,san bernardino,128
8741,-114.5514526,34.8358345,192,8741,california,san bernardino,128
8742,-114.5743637,34.80718613,192,8742,california,san bernardino,128
8743,-114.4483185,34.70978165,192,8743,california,san bernardino,128
8744,-114.4196701,34.61238098,192,8744,california,san bernardino,128
8745,-114.4024887,34.58946228,192,8745,california,san bernardino,128
8746,-114.3738327,34.4691391,192,8746,california,san bernardino,128
8747,-114.2878876,34.4233017,192,8747,california,san bernardino,128
8748,-114.1675644,34.33736038,192,8748,california,san bernardino,128
8749,-114.1389236,34.29725266,192,8749,california,san bernardino,128
8750,-114.133194,34.2628746,192,8750,california,san bernardino,128
8751,-114.1904907,34.24568558,192,8751,california,san bernardino,128
8752,-114.2305984,34.19984818,192,8752,california,san bernardino,128
8753,-114.2993469,34.15401077,192,8753,california,san bernardino,128
8754,-114.3967514,34.11390686,192,8754,california,san bernardino,128
8755,-114.4196701,34.07952881,192,8755,california,san bernardino,128
8756,-114.4884262,34.07952881,192,8756,california,san bernardino,128
8757,-115.3192215,34.07952881,192,8757,california,san bernardino,128
8758,-115.3192215,34.03369141,192,8758,california,san bernardino,128
8759,-116.1786499,34.02796555,192,8759,california,san bernardino,128
8760,-116.3276138,34.03369141,192,8760,california,san bernardino,128
8761,-116.9349594,34.03369141,192,8761,california,san bernardino,128
8762,-116.9406815,34.01077271,192,8762,california,san bernardino,128
8763,-117.2271652,34.01077271,192,8763,california,san bernardino,128
8764,-117.2328873,34.02223587,192,8764,california,san bernardino,128
8765,-117.3875961,34.02223587,192,8765,california,san bernardino,128
8766,-117.3875961,34.03942108,192,8766,california,san bernardino,128
8767,-117.5594788,34.03369141,192,8767,california,san bernardino,128
8768,-117.5709457,33.98212814,192,8768,california,san bernardino,128
8769,-117.6167755,33.96493912,192,8769,california,san bernardino,128
8770,-117.6167755,33.92483139,192,8770,california,san bernardino,128
8771,-117.6683426,33.91910172,192,8771,california,san bernardino,128
8772,-117.6683426,33.90191269,192,8772,california,san bernardino,128
8773,-117.6740799,33.88472366,192,8773,california,san bernardino,128
8774,-117.7886581,33.94202042,192,8774,california,san bernardino,128
8775,-117.7886581,33.96493912,192,8775,california,san bernardino,128
8776,-117.8001251,33.97639847,192,8776,california,san bernardino,128
8777,-117.7657394,34.02796555,192,8777,california,san bernardino,128
8778,-117.7370911,34.02223587,192,8778,california,san bernardino,128
8779,-117.6454163,34.26860428,192,8779,california,san bernardino,128
8780,-117.6568832,34.46340942,192,8780,california,san bernardino,128
8781,-117.6511536,34.55508423,192,8781,california,san bernardino,128
8782,-117.6626205,34.5608139,192,8782,california,san bernardino,128
8783,-117.6626205,34.78426743,192,8783,california,san bernardino,128
8784,-117.6511536,34.81864548,192,8784,california,san bernardino,128
8785,-117.6282349,35.78694534,192,8785,california,san bernardino,128
8786,-117.5709457,35.78694534,192,8786,california,san bernardino,128
8787,-117.3532104,35.78694534,192,8787,california,san bernardino,128
8788,-116.9578781,35.79267502,192,8788,california,san bernardino,128
8789,-116.5281525,35.80413055,192,8789,california,san bernardino,128
8790,-116.1156235,35.81559372,192,8790,california,san bernardino,128
8791,-115.7890396,35.82704926,192,8791,california,san bernardino,128
8792,-115.6744461,35.83278275,192,8792,california,san bernardino,128
8794,-117.5079117,33.5123024,193,8794,california,san diego,66
8795,-117.4620819,33.5123024,193,8795,california,san diego,66
8796,-117.3646698,33.5123024,193,8796,california,san diego,66
8797,-117.3761292,33.4893837,193,8797,california,san diego,66
8798,-117.2558136,33.44927597,193,8798,california,san diego,66
8799,-117.2500839,33.43209076,193,8799,california,san diego,66
8800,-117.0266342,33.43209076,193,8800,california,san diego,66
8801,-116.1385422,33.43209076,193,8801,california,san diego,66
8802,-116.0755157,33.43209076,193,8802,california,san diego,66
8803,-116.0869751,33.40343857,193,8803,california,san diego,66
8804,-116.0869751,33.08258438,193,8804,california,san diego,66
8805,-116.1098938,33.08258438,193,8805,california,san diego,66
8806,-116.1098938,32.67578125,193,8806,california,san diego,66
8807,-116.1041718,32.62421799,193,8807,california,san diego,66
8808,-117.1125717,32.53827286,193,8808,california,san diego,66
8809,-117.1125717,32.59556961,193,8809,california,san diego,66
8810,-117.1125717,32.61848831,193,8810,california,san diego,66
8811,-117.1240311,32.64140701,193,8811,california,san diego,66
8812,-117.1584091,32.66432571,193,8812,california,san diego,66
8813,-117.1641388,32.68151093,193,8813,california,san diego,66
8814,-117.1526718,32.68724442,193,8814,california,san diego,66
8815,-117.10112,32.64140701,193,8815,california,san diego,66
8816,-117.0839233,32.62994766,193,8816,california,san diego,66
8817,-117.0839233,32.65286255,193,8817,california,san diego,66
8818,-117.0953827,32.68724442,193,8818,california,san diego,66
8819,-117.1240311,32.70442963,193,8819,california,san diego,66
8820,-117.1469498,32.72161865,193,8820,california,san diego,66
8821,-117.1584091,32.73308182,193,8821,california,san diego,66
8822,-117.1813354,32.73308182,193,8822,california,san diego,66
8823,-117.1985168,32.70442963,193,8823,california,san diego,66
8824,-117.2099838,32.69869995,193,8824,california,san diego,66
8825,-117.2271652,32.71016312,193,8825,california,san diego,66
8826,-117.2328873,32.75026703,193,8826,california,san diego,66
8827,-117.2099838,32.76745605,193,8827,california,san diego,66
8828,-117.2042465,32.78464508,193,8828,california,san diego,66
8829,-117.2099838,32.79610443,193,8829,california,san diego,66
8830,-117.2271652,32.80756378,193,8830,california,san diego,66
8831,-117.2500839,32.82475281,193,8831,california,san diego,66
8832,-117.2558136,32.85340118,193,8832,california,san diego,66
8833,-117.2328873,32.87631989,193,8833,california,san diego,66
8834,-117.2271652,32.91642761,193,8834,california,san diego,66
8835,-117.2443466,32.99090958,193,8835,california,san diego,66
8836,-117.2500839,33.0310173,193,8836,california,san diego,66
8837,-117.2844543,33.10549927,193,8837,california,san diego,66
8838,-117.31884,33.15133667,193,8838,california,san diego,66
8839,-117.3532104,33.2143631,193,8839,california,san diego,66
8840,-117.4047775,33.26593018,193,8840,california,san diego,66
8841,-117.4334259,33.31176376,193,8841,california,san diego,66
8842,-117.4735336,33.34041595,193,8842,california,san diego,66
8843,-117.5251007,33.37479019,193,8843,california,san diego,66
8844,-117.5652084,33.40343857,193,8844,california,san diego,66
8845,-117.5824051,33.43209076,193,8845,california,san diego,66
8846,-117.5824051,33.46073532,193,8846,california,san diego,66
8847,-117.5251007,33.47219467,193,8847,california,san diego,66
8848,-117.513649,33.4893837,193,8848,california,san diego,66
8849,-117.5079117,33.5123024,193,8849,california,san diego,66
8851,-122.3608704,37.70062256,194,8851,california,san francisco,11
8852,-122.4067001,37.70062256,194,8852,california,san francisco,11
8853,-122.4582672,37.70062256,194,8853,california,san francisco,11
8854,-122.4697342,37.71781158,194,8854,california,san francisco,11
8855,-122.4811935,37.76364899,194,8855,california,san francisco,11
8856,-122.4811935,37.78656769,194,8856,california,san francisco,11
8857,-122.4582672,37.79229736,194,8857,california,san francisco,11
8858,-122.4468079,37.79229736,194,8858,california,san francisco,11
8859,-122.4124298,37.81521606,194,8859,california,san francisco,11
8860,-122.4009781,37.80375671,194,8860,california,san francisco,11
8861,-122.3837814,37.80375671,194,8861,california,san francisco,11
8862,-122.3436737,37.80375671,194,8862,california,san francisco,11
8863,-122.3436737,37.78656769,194,8863,california,san francisco,11
8864,-122.3379517,37.76364899,194,8864,california,san francisco,11
8865,-122.3207626,37.73500061,194,8865,california,san francisco,11
8866,-122.3436737,37.72927094,194,8866,california,san francisco,11
8867,-122.3608704,37.71781158,194,8867,california,san francisco,11
8868,-122.3608704,37.70062256,194,8868,california,san francisco,11
8870,-121.5701828,38.09596252,195,8870,california,san joaquin,21
8871,-121.5644608,38.10742188,195,8871,california,san joaquin,21
8872,-121.5816422,38.12461472,195,8872,california,san joaquin,21
8873,-121.5415344,38.1704483,195,8873,california,san joaquin,21
8874,-121.5358124,38.193367,195,8874,california,san joaquin,21
8875,-121.5128937,38.21055603,195,8875,california,san joaquin,21
8876,-121.5014267,38.23347473,195,8876,california,san joaquin,21
8877,-121.4842453,38.24493408,195,8877,california,san joaquin,21
8878,-121.478508,38.25639343,195,8878,california,san joaquin,21
8879,-121.4326782,38.25639343,195,8879,california,san joaquin,21
8880,-121.4040298,38.22774506,195,8880,california,san joaquin,21
8881,-121.3066177,38.23920441,195,8881,california,san joaquin,21
8882,-121.2722473,38.25639343,195,8882,california,san joaquin,21
8883,-121.2149582,38.25065994,195,8883,california,san joaquin,21
8884,-121.1461945,38.26785278,195,8884,california,san joaquin,21
8885,-121.065979,38.30223083,195,8885,california,san joaquin,21
8886,-121.0029602,38.29649734,195,8886,california,san joaquin,21
8887,-120.9800415,38.22201538,195,8887,california,san joaquin,21
8888,-120.9800415,38.19909668,195,8888,california,san joaquin,21
8889,-120.9628525,38.14179993,195,8889,california,san joaquin,21
8890,-120.9341965,38.09596252,195,8890,california,san joaquin,21
8891,-120.9170074,38.07304382,195,8891,california,san joaquin,21
8892,-120.9227448,38.02720642,195,8892,california,san joaquin,21
8893,-120.9227448,37.78083801,195,8893,california,san joaquin,21
8894,-120.899826,37.77510834,195,8894,california,san joaquin,21
8895,-120.9055481,37.76364899,195,8895,california,san joaquin,21
8896,-120.9227448,37.73500061,195,8896,california,san joaquin,21
8897,-120.9857635,37.75791931,195,8897,california,san joaquin,21
8898,-121.0373306,37.73500061,195,8898,california,san joaquin,21
8899,-121.0888977,37.73500061,195,8899,california,san joaquin,21
8900,-121.1519318,37.71781158,195,8900,california,san joaquin,21
8901,-121.2149582,37.69489288,195,8901,california,san joaquin,21
8902,-121.4326782,37.51727676,195,8902,california,san joaquin,21
8903,-121.478508,37.48289871,195,8903,california,san joaquin,21
8904,-121.4899673,37.50581741,195,8904,california,san joaquin,21
8905,-121.5014267,37.5287323,195,8905,california,san joaquin,21
8906,-121.5529938,37.54019547,195,8906,california,san joaquin,21
8907,-121.5529938,37.78083801,195,8907,california,san joaquin,21
8908,-121.5529938,37.81521606,195,8908,california,san joaquin,21
8909,-121.5415344,37.84386063,195,8909,california,san joaquin,21
8910,-121.5759201,37.86677933,195,8910,california,san joaquin,21
8911,-121.5529938,37.94126511,195,8911,california,san joaquin,21
8912,-121.5816422,37.96418381,195,8912,california,san joaquin,21
8913,-121.5873795,38.00428772,195,8913,california,san joaquin,21
8914,-121.5587234,38.02720642,195,8914,california,san joaquin,21
8915,-121.5873795,38.05012512,195,8915,california,san joaquin,21
8916,-121.5816422,38.07304382,195,8916,california,san joaquin,21
8917,-121.5701828,38.09596252,195,8917,california,san joaquin,21
8919,-121.2722473,35.78694534,196,8919,california,san luis obispo,18
8920,-120.2008133,35.77548599,196,8920,california,san luis obispo,18
8921,-120.1950836,35.74110794,196,8921,california,san luis obispo,18
8922,-120.2008133,35.61505508,196,8922,california,san luis obispo,18
8923,-120.0919495,35.60932922,196,8923,california,san luis obispo,18
8924,-120.0919495,35.52338409,196,8924,california,san luis obispo,18
8925,-119.9945526,35.43743896,196,8925,california,san luis obispo,18
8926,-119.8742294,35.43743896,196,8926,california,san luis obispo,18
8927,-119.8742294,35.35149384,196,8927,california,san luis obispo,18
8928,-119.7997437,35.35149384,196,8928,california,san luis obispo,18
8929,-119.7997437,35.26555252,196,8929,california,san luis obispo,18
8930,-119.6679611,35.25409317,196,8930,california,san luis obispo,18
8931,-119.6565018,35.17961121,196,8931,california,san luis obispo,18
8932,-119.5590973,35.18533707,196,8932,california,san luis obispo,18
8933,-119.5476379,35.09366608,196,8933,california,san luis obispo,18
8934,-119.4846268,35.08220291,196,8934,california,san luis obispo,18
8935,-119.4674225,35.05928421,196,8935,california,san luis obispo,18
8936,-119.4674225,34.92750931,196,8936,california,san luis obispo,18
8937,-119.4674225,34.90459061,196,8937,california,san luis obispo,18
8938,-119.5189972,34.89885712,196,8938,california,san luis obispo,18
8939,-119.6679611,34.97907257,196,8939,california,san luis obispo,18
8940,-119.7481766,34.97334671,196,8940,california,san luis obispo,18
8941,-119.8513107,35.03636932,196,8941,california,san luis obispo,18
8942,-120.0919495,35.1108551,196,8942,california,san luis obispo,18
8943,-120.1836243,35.03636932,196,8943,california,san luis obispo,18
8944,-120.3039474,35.01345062,196,8944,california,san luis obispo,18
8945,-120.3154068,35.00199127,196,8945,california,san luis obispo,18
8946,-120.2924881,34.95615387,196,8946,california,san luis obispo,18
8947,-120.2982254,34.90459061,196,8947,california,san luis obispo,18
8948,-120.4758377,34.99626541,196,8948,california,san luis obispo,18
8949,-120.5675125,34.97907257,196,8949,california,san luis obispo,18
8950,-120.5846939,34.96188354,196,8950,california,san luis obispo,18
8951,-120.6190796,34.96188354,196,8951,california,san luis obispo,18
8952,-120.6190796,35.01345062,196,8952,california,san luis obispo,18
8953,-120.6018829,35.05355835,196,8953,california,san luis obispo,18
8954,-120.5961533,35.12804031,196,8954,california,san luis obispo,18
8955,-120.6190796,35.16814804,196,8955,california,san luis obispo,18
8956,-120.65345,35.18533707,196,8956,california,san luis obispo,18
8957,-120.6878281,35.19106674,196,8957,california,san luis obispo,18
8958,-120.6935577,35.17387772,196,8958,california,san luis obispo,18
8959,-120.7164764,35.17387772,196,8959,california,san luis obispo,18
8960,-120.7623215,35.20825577,196,8960,california,san luis obispo,18
8961,-120.8138733,35.23117447,196,8961,california,san luis obispo,18
8962,-120.853981,35.28274155,196,8962,california,san luis obispo,18
8963,-120.853981,35.31138992,196,8963,california,san luis obispo,18
8964,-120.8253326,35.34576797,196,8964,california,san luis obispo,18
8965,-120.8138733,35.34576797,196,8965,california,san luis obispo,18
8966,-120.7966919,35.33430862,196,8966,california,san luis obispo,18
8967,-120.7852325,35.3400383,196,8967,california,san luis obispo,18
8968,-120.8138733,35.40306473,196,8968,california,san luis obispo,18
8969,-120.8425369,35.44316864,196,8969,california,san luis obispo,18
8970,-120.848259,35.46608734,196,8970,california,san luis obispo,18
8971,-120.8883667,35.46608734,196,8971,california,san luis obispo,18
8972,-120.9685822,35.47181702,196,8972,california,san luis obispo,18
8973,-121.0029602,35.50619507,196,8973,california,san luis obispo,18
8974,-121.0717163,35.57494736,196,8974,california,san luis obispo,18
8975,-121.1232834,35.63224792,196,8975,california,san luis obispo,18
8976,-121.1633911,35.64943314,196,8976,california,san luis obispo,18
8977,-121.2149582,35.68381119,196,8977,california,san luis obispo,18
8978,-121.2493286,35.70672989,196,8978,california,san luis obispo,18
8979,-121.2722473,35.74683762,196,8979,california,san luis obispo,18
8980,-121.2722473,35.78694534,196,8980,california,san luis obispo,18
8982,-122.1316757,37.27663422,197,8982,california,san mateo,2
8983,-122.137413,37.25371552,197,8983,california,san mateo,2
8984,-122.137413,37.21360779,197,8984,california,san mateo,2
